ID1,ID2,Distance
B.JP.2006.C06-51110394-1.-.AB864801,B.JP.2009.E09-50910846-1.E09-50910846.AB866012,0.00993945
B.JP.2007.C07-2069147-1.-.AB868138,B.JP.2011.C11-2069104-1.C11-2069104.AB868801,0.0108269
38032,B.JP.-.patient_191.191.AB356230,0.0135987
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112374-1.-.AB867005,0.0144244
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2010.H10-201112-1.H10-201112.AB867431,0.00594782
B.JP.2007.C07-2069147-1.-.AB868138,B.JP.2011.C11-2069124-1.C11-2069124.AB868820,0.0108077
38032,B.JP.-.patient_198.198.AB356234,0.0130771
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2010.H10-201126-1.H10-201126.AB867444,0.0104579
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112393-1.-.AB867024,0.0146845
38032,B.JP.-.patient_202.202.AB356237,0.0146371
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2010.H10-201129-1.H10-201129.AB867447,0.00896952
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112394-1.-.AB867025,0.0094099
38032,B.JP.-.patient_211.211.AB356242,0.0141115
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2011.H11-2011222-1.H11-2011222.AB867471,0.00660719
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112398-1.-.AB867029,0.0134106
38032,B.JP.-.patient_215.215.AB356245,0.0130745
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2011.H11-2011229-1.H11-2011229.AB867478,0.00695442
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112404-1.-.AB867035,0.0129305
B.JP.2006.06JP.GM1907KNG.GM1907KNG.AB735885,B.JP.2011.C11-51111153-1.C11-51111153.AB865559,0.00841101
38032,B.JP.-.patient_225.225.AB356255,0.0105496
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2011.H11-2011230-1.H11-2011230.AB867479,0.00843708
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112422-1.-.AB867053,0.00792067
38032,B.JP.-.patient_237.237.AB356262,0.00901889
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2011.H11-2011252-1.H11-2011252.AB867501,0.0079586
38032,B.JP.-.patient_239.239.AB356264,0.0125693
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112451-1.-.AB867082,0.0124102
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2011.H11-2011258-1.H11-2011258.AB867506,0.00793426
38032,B.JP.-.patient_244.244.AB356268,0.0146629
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.F11-5112457-1.-.AB867088,0.0104172
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.H12-2011274-1.H12-2011274.AB867522,0.00944524
38032,B.JP.-.patient_247.247.AB356270,0.00952337
B.JP.2006.C06-51110394-1.-.AB864801,B.JP.2006.F06-5112001-1.-.AB866637,0.0139364
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.H12-2011287-1.H12-2011287.AB867537,0.00892827
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2012.F12-5112479-1.-.AB867110,0.0119187
38032,B.JP.-.patient_253.253.AB356273,0.0125802
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.H12-2011291-1.H12-2011291.AB867541,0.0089493
B.JP.2007.C07-2069147-1.-.AB868138,B.JP.2015.A15-2010202.-.LC161682,0.0108204
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2012.F12-5112489-1.-.AB867120,0.0144157
38032,B.JP.-.patient_281.281.AB356292,0.0115592
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.H12-2011292-1.H12-2011292.AB867542,0.0124689
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2012.F12-5112508-1.-.AB867139,0.00957466
38032,B.JP.-.patient_288.288.AB356297,0.012581
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.H12-2011294-1.H12-2011294.AB867544,0.013962
38032,B.JP.-.patient_290.290.AB356299,0.00802382
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2012.F12-5112525-1.-.AB867156,0.013915
38032,B.JP.-.patient_296.296.AB356302,0.0125798
38032,B.JP.-.patient_303.303.AB356308,0.0146187
38032,B.JP.-.patient_331.331.AB356328,0.0115506
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2012.F12-5112555-1.-.AB867186,0.0119201
38032,B.JP.-.patient_334.334.AB356331,0.0136045
38032,B.JP.-.patient_338.338.AB356335,0.0110465
38032,B.JP.-.patient_349.349.AB356343,0.0110465
38032,B.JP.-.patient_353.353.AB356346,0.0146102
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2006.H06-201170-1.-.AB867293,0.0149542
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2007.H07-201102-1.-.AB867297,0.0144432
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2008.C08-2069030-1.-.AB868182,0.0139691
38032,B.JP.-.patient_405.405.AB356380,0.0112104
38032,B.JP.-.patient_409.409.AB356384,0.0142639
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2008.C08-2069072-1.C08-2069072.AB868224,0.0149878
B.JP.2012.C12-51111373-1.C12-51111373.AB865779,B.JP.2008.C08-2069095-1.-.AB868247,0.0149348
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.H08-201138-1.H08-201138.AB867367,0.0134174
38032,B.JP.-.patient_431.431.AB356401,0.0115567
38032,B.JP.-.patient_441.441.AB356409,0.0115506
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2009.H09-201108-1.H09-201108.AB867382,0.0134252
38032,B.JP.-.patient_475.475.AB356429,0.0130815
38032,B.JP.-.patient_479.479.AB356431,0.0142689
38032,B.JP.-.patient_488.488.AB356439,0.0135987
38032,B.JP.-.patient_537.537.AB356471,0.0146205
B.JP.2012.C12-51111373-1.C12-51111373.AB865779,B.JP.2010.C10-2069041-1.C10-2069041.AB868580,0.0149078
B.JP.2012.C12-51111373-1.C12-51111373.AB865779,B.JP.2010.C10-2069043-1.C10-2069043.AB868582,0.00840905
38032,B.JP.-.patient_553.553.AB356481,0.0146173
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2010.H10-201126-1.H10-201126.AB867444,0.0139174
38032,B.JP.-.patient_558.558.AB356485,0.0147583
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2010.H10-201135-1.H10-201135.AB867453,0.0104263
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2010.C10-2069075-1.C10-2069075.AB868614,0.00892139
38032,B.JP.-.patient_569.569.AB356493,0.00902131
B.JP.2012.C12-51111373-1.C12-51111373.AB865779,B.JP.2010.C10-2069138-1.C10-2069138.AB868677,0.0129098
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.H11-2011252-1.H11-2011252.AB867501,0.0144355
38032,B.JP.-.patient_573.573.AB356496,0.0136088
38032,B.JP.-.patient_30.30.AB442234,0.0125805
38032,B.JP.-.patient_39.39.AB442238,0.0125806
38032,B.JP.-.patient_66.66.AB442249,0.00851027
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2011.C11-2069034-1.C11-2069034.AB868732,0.00794137
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2007.C07-2069008-1.-.AB867998,0.0123702
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2011.C11-2069040-1.C11-2069040.AB868738,0.00794137
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2007.C07-2069026-1.-.AB868017,0.01436
38032,B.JP.-.patient_629.629.AB442293,0.0130725
38032,B.JP.-.patient_634.634.AB442297,0.0122298
B.JP.2012.C12-51111373-1.C12-51111373.AB865779,B.JP.2011.C11-2069124-1.C11-2069124.AB868820,0.012915
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2007.C07-2069075-1.-.AB868066,0.0123671
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.C12-2069002-1.C12-2069002.AB868841,0.00792805
38032,B.JP.-.patient_687.687.AB442339,0.0135872
38032,B.JP.-.patient_707.707.AB442351,0.00751375
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2007.C07-2069135-1.-.AB868126,0.0143167
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2007.C07-2069137-1.-.AB868128,0.00881574
38032,B.JP.2003.C03_51110025_1.-.AB640125,0.0144296
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.C12-2069074-1.C12-2069074.AB868913,0.0129651
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2012.C12-2069075-1.C12-2069075.AB868914,0.0119484
38032,B.JP.2003.C03_51110089_1.-.AB640189,0.0134059
38032,B.JP.2003.C03_51110093_1.-.AB640193,0.0054354
38032,B.JP.2004.C04_51110128_1.-.AB640228,0.0134252
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069030-1.-.AB868182,0.00915227
38032,B.JP.2004.C04_51110140_1.-.AB640240,0.0104584
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069044-1.-.AB868196,0.0128672
38032,B.JP.2004.C04_51110165_1.-.AB640265,0.0144067
B.JP.2007.C07-2069147-1.-.AB868138,B.JP.2015.C15-305196-10151.-.LC163011,0.0108296
38032,B.JP.2004.C04_51110175_1.-.AB640275,0.0144454
B.JP.2007.H07-201102-1.-.AB867297,B.JP.-.KI_461.KI_461.AB873920,0.0124272
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069070-1.-.AB868222,0.0118637
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069072-1.C08-2069072.AB868224,0.0127988
38032,B.JP.2004.C04_51110207_1.-.AB640307,0.011413
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069091-1.-.AB868243,0.00825627
38032,B.JP.2003.C03_5555_5227_1.-.AB640355,0.0134188
38032,B.JP.2003.C03_5555_5234_1.-.AB640357,0.0138528
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069109-1.-.AB868261,0.0141257
38032,B.JP.2003.C03_5555_5248_1.-.AB640358,0.0130839
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069114-1.-.AB868266,0.0131257
38032,B.JP.2003.C03_5555_5378_1.-.AB640373,0.0138623
38032,B.JP.2004.C04_5555_5644_1.-.AB640390,0.0143315
38032,B.JP.2004.C04_5555_5718_1.-.AB640392,0.0133873
38032,B.JP.2004.C04_5555_5746_1.-.AB640394,0.00919946
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2008.C08-2069150-1.-.AB868298,0.0127659
38032,B.JP.2004.C04_5555_5952_1.-.AB640407,0.0138496
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2010.C10-2069005-1.C10-2069005.AB868544,0.0102124
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2010.C10-2069014-1.C10-2069014.AB868553,0.0121794
38032,B.JP.2004.C04_5555_6307_1.-.AB640451,0.0129174
B.JP.2007.H07-201102-1.-.AB867297,B.JP.-.KI_917.KI_917.AB874215,0.0109249
38032,B.JP.2003.F03_5103_131_1.-.AB640507,0.013425
38032,B.JP.2003.F03_5103_133_1.-.AB640508,0.0134512
38032,B.JP.2003.F03_5103_136_1.-.AB640511,0.0124165
38032,B.JP.2004.F04_5103_154_1.-.AB640534,0.0149182
38032,B.JP.2005.05JP.Y268KNG.Y268KNG.AB735875,0.0128914
38032,B.JP.2005.05JP.Y273KNG.Y273KNG.AB735876,0.0128634
38032,B.JP.2006.06JP.Y308KNG.Y308KNG.AB735882,0.0137992
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2010.C10-2069075-1.C10-2069075.AB868614,0.010201
38032,B.JP.2005.A05-201022-1.-.AB863746,0.0123897
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2010.C10-2069087-1.C10-2069087.AB868626,0.0136186
38032,B.JP.2005.A05-201024-1.A05-201024.AB863748,0.0128623
38032,B.JP.2005.A05-201028-1.-.AB863753,0.0104147
38032,B.JP.2006.A06-201032-1.A06-201032.AB863758,0.00767258
38032,B.JP.2006.A06-201047-1.-.AB863773,0.01225
38032,B.JP.2006.A06-201049-1.-.AB863775,0.012675
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2010.C10-2069157-1.C10-2069157.AB868696,0.0146084
B.JP.2006.06JP.GM1907KNG.GM1907KNG.AB735885,B.JP.2007.H07-201119-1.-.AB867318,0.00443901
38032,B.JP.2008.A08-201072-1.-.AB863808,0.0138496
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.C11-2069007-1.C11-2069007.AB868705,0.00969901
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.A14-2010221.-.LC161679,0.00345062
B.JP.2012.C12-51111373-1.C12-51111373.AB865779,B.JP.2015.A15-2010202.-.LC161682,0.0109177
38032,B.JP.2009.A09-201088-1.A09-201088.AB863819,0.0127315
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.C11-2069013-1.C11-2069013.AB868711,0.0116838
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.B13-5110102.-.LC161715,0.0129378
38032,B.JP.2009.A09-2010100-1.A09-2010100.AB863827,0.0136277
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.C11-2069036-1.C11-2069036.AB868734,0.014119
38032,B.JP.2010.A10-2010122-1.A10-2010122.AB863845,0.0122527
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.C11-2069060-1.C11-2069060.AB868758,0.0131628
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.C13-2095GM4003.-.LC161856,0.00894931
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2011.C11-2069086-1.C11-2069086.AB868783,0.0131628
38032,B.JP.2005.C05-2066268-1.-.AB864012,0.0129719
38032,B.JP.2005.C05-2066273-1.-.AB864015,0.0129437
38032,B.JP.2006.C06-2066308-1.-.AB864041,0.0138854
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.C14-51111623.-.LC162180,0.0109353
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2012.C12-2069080-1.C12-2069080.AB868919,0.014129
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011495.-.LC162335,0.012965
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011501.-.LC162339,0.0114342
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011507.-.LC162344,0.00592899
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011514.-.LC162348,0.00894953
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011519.-.LC162353,0.00395192
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011520.-.LC162354,0.0119721
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011523.-.LC162356,0.00995461
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_461.KI_461.AB873920,0.00832783
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.H13-2011533.-.LC162366,0.00794147
38032,B.JP.2010.C09-2066518-1.-.AB864266,0.00455418
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-2011554.-.LC162381,0.0139629
38032,B.JP.2010.C10-20953263-1.C10-20953263.AB864294,0.0143771
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-2011569.-.LC162389,0.013963
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-201117.-.LC162393,0.00794198
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-201120.-.LC162396,0.0129704
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_663.KI_663.AB874018,0.0116176
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-201126.-.LC162402,0.013957
B.JP.2006.C06-51110394-1.-.AB864801,B.GB.2010.10UK_a13.-.AB906917,0.014961
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-201131.-.LC162407,0.0134431
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-201133.-.LC162409,0.00692872
38032,B.JP.2010.C10-20923427-1.C10-20923427.AB864329,0.014862
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.H14-201138.-.LC162414,0.00642686
B.JP.2006.06JP.GM1907KNG.GM1907KNG.AB735885,B.JP.2010.C10-2069043-1.C10-2069043.AB868582,0.0148959
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2015.H15-20119.-.LC162421,0.0149596
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_712.KI_712.AB874057,0.014949
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_737.KI_737.AB874069,0.00973384
B.JP.2006.06JP.GM1907KNG.GM1907KNG.AB735885,B.JP.2010.C10-2069138-1.C10-2069138.AB868677,0.0131881
38032,B.JP.2011.C11-2091039-1.C11-2091039.AB864550,0.0134125
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_834.KI_834.AB874152,0.0115958
38032,B.JP.2011.C11-2091041-1.C11-2091041.AB864552,0.0134249
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_852.KI_852.AB874163,0.0134821
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.C13-55553427-9464.-.LC162556,0.00941812
38032,B.JP.2011.C11-2091_TO6-1.C11-2091-TO6.AB864560,0.0140839
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_861.KI_861.AB874169,0.0144039
B.JP.2006.06JP.GM1907KNG.GM1907KNG.AB735885,B.JP.2011.C11-2069124-1.C11-2069124.AB868820,0.013181
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_881.KI_881.AB874185,0.0111416
38032,B.JP.2010.C10-505601-1.C10-505601.AB864618,0.0124302
38032,B.JP.2011.C11-504601-1.C11-504601.AB864627,0.0129206
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.-.KI_917.KI_917.AB874215,0.0134889
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2015.C15-55553039-10092.-.LC162746,0.0134294
38032,B.JP.2005.C05-51110280-1.-.AB864687,0.0124267
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2015.C15-55553041-10095.-.LC162747,0.00945682
B.JP.2008.F08-5112186-1.-.AB866817,B.GB.2007.07UK_a04.a04.AB906908,0.0144239
38032,B.JP.2006.C06-51110340-1.-.AB864747,0.0144462
B.JP.2007.C07-2069152-1.-.AB868143,B.JP.-.KI_827.KI_827.AB874137,0.0127763
B.JP.2008.F08-5112186-1.-.AB866817,B.GB.2007.07UK_a05.a05.AB906909,0.0111203
38032,B.JP.2006.C06-51110365-1.-.AB864772,0.0144293
B.JP.2008.F08-5112186-1.-.AB866817,B.GB.2010.10UK_a09.a09.AB906913,0.0139492
38032,B.JP.2006.C06-51110393-1.-.AB864800,0.0104416
B.JP.2008.F08-5112186-1.-.AB866817,B.GB.2010.10UK_a13.-.AB906917,0.0106614
38032,B.JP.2006.C06-51110394-1.-.AB864801,0.0134521
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2014.E14-50911618-N0928.-.LC163216,0.0110871
B.JP.2008.F08-5112186-1.-.AB866817,B.US.2005.ARC_A221.A221.JN697357,0.013023
38032,B.JP.2006.C06-51110406-1.-.AB864813,0.0144518
B.JP.2012.E11-50911225-1.E11-50911225.AB866323,B.JP.2011.F11-5103234-1.F11-5103234.AB866514,0.0079109
B.JP.2008.F08-5112186-1.-.AB866817,B.US.2003.DEMB03JP004.DE03JP004.KC473846,0.00697362
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2015.E15-50911681-N0988.-.LC163261,0.0135862
38032,B.JP.2007.C07-51110459-1.-.AB864866,0.0134093
B.JP.2008.F08-5112186-1.-.AB866817,B.HK.2010.R12155_03MAR2010.-.KC994288,0.0134569
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2015.E15-50911689-N0992.-.LC163265,0.0104516
38032,B.JP.2007.C07-51110485-1.-.AB864892,0.0144174
B.JP.2008.F08-5112186-1.-.AB866817,B.CN.2010.SF101420.SF101420.KR187448,0.0148806
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2015.E15-50911705-N1010.-.LC163281,0.0109541
38032,B.JP.2007.C07-51110491-1.-.AB864898,0.0124266
B.JP.2007.C07-2069152-1.-.AB868143,B.JP.2013.C13-51111457.-.LC162014,0.0139687
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2013.A13-2010168.-.LC161648,0.0134769
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2015.E15-50911750-N1049.-.LC163310,0.00894264
38032,B.JP.2007.C07-51110581-1.-.AB864988,0.0124139
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2014.A14-2010214.-.LC161672,0.00925788
B.JP.2012.E11-50911225-1.E11-50911225.AB866323,B.JP.2007.F07-5112096-1.-.AB866732,0.0144434
38032,B.JP.2007.C07-51110596-1.-.AB865003,0.0144493
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.F09-5112622.-.LC163350,0.0109253
38032,B.JP.2007.C07-51110600-1.-.AB865007,0.0114462
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2013.B13-5110102.-.LC161715,0.0124225
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.F13-5112658.-.LC163385,0.011934
38032,B.JP.2008.C08-51110759-1.-.AB865166,0.0124389
38032,B.JP.2008.C08-51110793-1.-.AB865199,0.013425
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2014.C14-2094GM4122.-.LC161893,0.0116095
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2014.C14-2093GM4161.-.LC161913,0.0125431
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2014.C14-2093GM4182.-.LC161924,0.011624
B.JP.2012.C12-51111375-1.C12-51111375.AB865781,B.JP.2009.E09-50910917-1.E09-50910917.AB866067,0.0149267
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.C13-2069005.-.LC170682,0.00693713
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.C13-2069006.-.LC170683,0.0109353
38032,B.JP.2009.C09-51110919-1.C09-51110919.AB865325,0.0144464
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.C13-2069028.-.LC170705,0.00944563
38032,B.JP.2010.C10-51111021-1.C10-51111021.AB865427,0.0134175
B.JP.2007.H07-201102-1.-.AB867297,B.JP.2013.C13-2069095.-.LC170769,0.0119211
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2014.C14-51111593.-.LC162150,0.013445
38032,B.JP.2010.C10-51111105-1.C10-51111105.AB865511,0.0104127
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2014.H14-2011554.-.LC162381,0.0144609
B.JP.2007.H07-201105-1.-.AB867299,B.JP.2009.H09-201123-1.H09-201123.AB867394,0.00592834
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2013.F13-20082080.-.LC162446,0.0149443
38032,B.JP.2008.C08-6000C180-1.C08-6000C180.AB865841,0.0147874
B.JP.2007.H07-201105-1.-.AB867299,B.JP.2010.H10-201104-1.H10-201104.AB867423,0.00957814
B.JP.2008.F08-5112186-1.-.AB866817,B.JP.2013.C13-55551301-9285.-.LC162503,0.0144246
38032,B.JP.2010.C10-6000C272-1.-.AB865866,0.0128476
B.JP.2007.H07-201105-1.-.AB867299,B.JP.2011.H11-2011226-1.H11-2011226.AB867475,0.00493865
B.JP.2007.C07-2069152-1.-.AB868143,B.JP.2015.E15-50911665-N0973.-.LC163249,0.0134267
B.JP.2007.C07-2069152-1.-.AB868143,B.JP.2015.E15-50911672-N0980.-.LC163254,0.0125788
38032,B.JP.2008.E08-50910749-1.-.AB865937,0.0136608
B.JP.2007.C07-2069152-1.-.AB868143,B.JP.2015.E15-50911722-N1021.-.LC163286,0.0125735
